AdamW Baseline_loss,AdamW Baseline_ppl,Muon (Polar Express)_loss,Muon (Polar Express)_ppl,Muon (Newton-Schulz)_loss,Muon (Newton-Schulz)_ppl,Muon (SVD)_loss,Muon (SVD)_ppl,Muon (QR)_loss,Muon (QR)_ppl,Muon (Sign)_loss,Muon (Sign)_ppl
5.548476219177246,256.8458807405324,5.563235282897949,260.66479795943997,5.555764675140381,258.7247292667168,5.569369316101074,262.268638461568,6.270589351654053,528.7889286919452,6.153265953063965,470.2506982666669
5.548231601715088,256.78305943692703,5.560121536254883,259.8544161364178,5.565145015716553,261.16307371410085,5.564043045043945,260.8754381781697,6.240288734436035,513.0066122356945,6.125988006591797,457.5965984550358
5.553347110748291,258.10000103852286,5.564855575561523,261.0874935720488,5.561895370483398,260.315763850406,5.555841445922852,258.74459252907644,6.268130302429199,527.4902081500437,6.2434186935424805,514.6148174486865
5.5528764724731445,257.9785578793599,5.557317733764648,259.1268561212783,5.552728652954102,257.94042643136635,5.5663371086120605,261.4745900001292,6.313265800476074,551.844222302671,6.201215744018555,493.3484620900293
5.555600166320801,258.6821702676703,5.560727119445801,260.01182726087075,5.566296100616455,261.46386767114365,5.5729546546936035,263.2106480351935,6.313898086547852,552.1932560511844,6.055851936340332,426.60218859290876
5.554712772369385,258.4527190962835,5.5546746253967285,258.44286009552195,5.558106422424316,259.33130714762166,5.578754425048828,264.74164477203976,6.309413433074951,549.7224052437183,6.153518199920654,470.3693324890865
5.553812503814697,258.220146944813,5.552833557128906,257.96748687830205,5.570159435272217,262.47594382799326,5.582248687744141,265.6683397401889,6.27462100982666,530.9251282174992,6.124927043914795,457.1113629968241
5.554691314697266,258.44717336207833,5.556216239929199,258.8415866267991,5.557878494262695,259.27220497531334,5.560363292694092,259.9172452091361,6.243557929992676,514.6864755776819,6.095970630645752,444.06485902361163
5.557383060455322,259.14378457418735,5.56934928894043,262.2633860180095,5.556029319763184,258.7932084360256,5.567784309387207,261.8532701764889,6.350511074066162,572.785369969657,6.011929512023926,408.27032326161424
5.55753755569458,259.18382414806945,5.5629191398620605,260.5824036237477,5.559391021728516,259.66465802965496,5.564971923828125,261.11787241658595,6.379556655883789,589.6662246480486,6.147397041320801,467.49892128803214
5.563208103179932,260.6577132600148,5.5688276290893555,262.1266094176493,5.553931713104248,258.25093101991536,5.5588698387146,259.52936048103027,6.4306793212890625,620.5953885090635,6.005756378173828,405.75777902394964
5.558866024017334,259.5283704569768,5.564011573791504,260.86722823058835,5.546307563781738,256.2894740806711,5.560999870300293,260.0827553813472,6.373159408569336,585.9060242656644,5.937063217163086,378.8207799663666
5.5514607429504395,257.61358842871704,5.5529584884643555,257.9997171141815,5.560467720031738,259.9443890923188,5.566967487335205,261.63946998126426,6.455500602722168,636.1921260603389,6.029965877532959,415.7008444016121
