NS-5 Baseline (from Iter1)_loss,NS-5 Baseline (from Iter1)_ppl,NS-3 Steps_loss,NS-3 Steps_ppl,NS-7 Steps_loss,NS-7 Steps_ppl,Hybrid SVD-NS_loss,Hybrid SVD-NS_ppl,NS-5 (High Momentum 0.99)_loss,NS-5 (High Momentum 0.99)_ppl
5.569825172424316,262.3882225333056,5.568691253662109,262.0908642267357,5.560632705688477,259.987279726141,5.561697483062744,260.2642557319144,5.579156875610352,264.8482116381461
5.56278657913208,260.5478629195244,5.5594048500061035,259.66824876945276,5.560746192932129,260.0167866401993,5.557762145996094,259.24204085849186,5.574339389801025,263.5753775287619
5.561480522155762,260.2077946880768,5.565763473510742,261.3246420090296,5.564787864685059,261.0698157075236,5.559252738952637,259.62875336250073,5.570054531097412,262.4484104499083
5.560030937194824,259.8308746369987,5.557815074920654,259.25576262405133,5.5592803955078125,259.6359338987373,5.569815158843994,262.3855951009187,5.57086181640625,262.6603667390804
5.558930397033691,259.5450776187529,5.561157703399658,260.12380828838906,5.555569648742676,258.67427603478666,5.558243751525879,259.3669233285524,5.557157516479492,259.0853428455405
5.562267303466797,260.41260187659213,5.560431957244873,259.93509292276434,5.560586929321289,259.9753787253546,5.563939094543457,260.8483214552288,5.565543174743652,261.2670788533637
5.566344261169434,261.4764602188242,5.556323051452637,258.86923536757143,5.553289413452148,258.0851097959249,5.555544376373291,258.6677388055383,5.571080207824707,262.7177357733694
5.560244560241699,259.88638642919886,5.550394535064697,257.3390651647009,5.561854362487793,260.3050890415837,5.571600914001465,262.8545701432895,5.560671806335449,259.9974455957277
5.56571626663208,261.3123059795379,5.560552597045898,259.9664533322728,5.559488296508789,259.6899180807726,5.552172660827637,257.79705344599245,5.568296909332275,261.9875305563892
5.564563274383545,261.0111885426905,5.558012962341309,259.30707115469573,5.559871196746826,259.7893724515576,5.570882320404053,262.6657523818763,5.568784236907959,262.11523541903773
5.556977272033691,259.03864835984143,5.554722309112549,258.4551839052387,5.569802761077881,262.382342125844,5.572111129760742,262.9887169063608,5.566764831542969,261.5864525995161
5.557282447814941,259.1177127453828,5.551590442657471,257.64700300254685,5.564565658569336,261.01181084259935,5.563539505004883,260.7441100171076,5.574649810791016,263.6572095589242
5.563999652862549,260.86411846942957,5.567090034484863,261.67153511725394,5.550459861755371,257.3558768233283,5.569103240966797,262.1988645813316,5.568887710571289,262.1423588459171
5.559840679168701,259.7814444300604,5.556771278381348,258.9852935381336,5.572144985198975,262.9976206553412,5.563152313232422,260.64317158551745,5.5859832763671875,266.6623566661292
5.555929660797119,258.76741865756105,5.560909748077393,260.0593172014605,5.558343887329102,259.39289654415194,5.568986892700195,262.1683599725462,5.571780681610107,262.9018271282952
5.559882164001465,259.7922216433816,5.5611162185668945,260.1130173195367,5.564995765686035,261.12409802601263,5.55933141708374,259.6491812712003,5.579483985900879,264.93486038467637
5.5573577880859375,259.1372354794957,5.556736946105957,258.9764021363456,5.566697597503662,261.5688656769065,5.567667007446289,261.8225560811082,5.565216064453125,261.18162967970875
